id_ticket,id_cliente,fecha_compra,dia_semana,tienda_nombre,monto_total,medio_pago,es_dia_promocion,es_quincena,es_fin_de_semana,contiene_tecnologia,segmento_arquetipo,es_ingreso_creciente
47106,865,2025-09-28 08:57:27,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",61800,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47107,865,2025-09-29 08:43:41,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",84400,Efectivo,False,True,False,False,endeudado_consumidor,False
47108,865,2025-10-04 16:39:15,Sábado,"Olímpica #071 - Ventura Plaza, Cúcuta",84000,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47109,865,2025-10-05 19:30:00,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",68200,Efectivo,False,False,True,False,endeudado_consumidor,False
47110,865,2025-10-10 16:16:22,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",94100,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47111,865,2025-10-12 12:14:40,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",127800,Otras_Tarjetas,False,False,True,False,endeudado_consumidor,False
47112,865,2025-10-14 19:48:55,Martes,"Olímpica #071 - Ventura Plaza, Cúcuta",81200,Tarjeta_Debito_Banco,True,True,False,False,endeudado_consumidor,False
47113,865,2025-10-17 16:10:13,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",66600,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47114,865,2025-10-19 18:41:59,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",233600,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47115,865,2025-10-20 12:49:33,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",85200,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47116,865,2025-10-27 10:52:35,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",60300,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47117,865,2025-10-28 08:58:05,Martes,"Olímpica #071 - Ventura Plaza, Cúcuta",68300,Tarjeta_Debito_Banco,True,False,False,False,endeudado_consumidor,False
47118,865,2025-10-31 12:34:35,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",124800,Otras_Tarjetas,False,True,False,False,endeudado_consumidor,False
47119,865,2025-11-01 13:59:14,Sábado,"Olímpica #071 - Ventura Plaza, Cúcuta",131100,Tarjeta_Credito_Banco,False,True,True,False,endeudado_consumidor,False
47120,865,2025-11-05 16:19:04,Miércoles,"Olímpica #071 - Ventura Plaza, Cúcuta",81100,Efectivo,True,False,False,False,endeudado_consumidor,False
47121,865,2025-11-06 08:20:41,Jueves,"Olímpica #071 - Ventura Plaza, Cúcuta",606400,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47122,865,2025-11-08 12:36:41,Sábado,"Olímpica #071 - Ventura Plaza, Cúcuta",216300,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47123,865,2025-11-09 17:51:36,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",61300,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47124,865,2025-11-10 08:46:16,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",60500,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47125,865,2025-11-15 15:29:28,Sábado,"Olímpica #071 - Ventura Plaza, Cúcuta",121600,Tarjeta_Credito_Banco,False,True,True,False,endeudado_consumidor,False
47126,865,2025-11-17 17:31:10,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",65200,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47127,865,2025-11-19 19:37:23,Miércoles,"Olímpica #071 - Ventura Plaza, Cúcuta",169400,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
47128,865,2025-11-24 13:46:37,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",135000,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47129,865,2025-11-28 19:13:16,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",169800,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47130,865,2025-11-30 18:55:43,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",156600,Tarjeta_Credito_Banco,False,True,True,False,endeudado_consumidor,False
47131,865,2025-12-01 19:37:56,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",138300,Tarjeta_Credito_Banco,False,True,False,False,endeudado_consumidor,False
47132,865,2025-12-06 10:58:45,Sábado,"Olímpica #071 - Ventura Plaza, Cúcuta",82500,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47133,865,2025-12-07 09:58:20,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",81000,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47134,865,2025-12-08 10:07:41,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",60300,Efectivo,False,False,False,False,endeudado_consumidor,False
47135,865,2025-12-12 17:31:55,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",112900,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47136,865,2025-12-14 16:06:59,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",83900,Tarjeta_Credito_Banco,False,True,True,False,endeudado_consumidor,False
47137,865,2025-12-22 19:47:42,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",81200,Tarjeta_Debito_Banco,False,False,False,False,endeudado_consumidor,False
47138,865,2025-12-25 13:28:09,Jueves,"Olímpica #071 - Ventura Plaza, Cúcuta",60700,Tarjeta_Debito_Banco,False,False,False,False,endeudado_consumidor,False
47139,865,2025-12-29 08:53:39,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",80800,Tarjeta_Credito_Banco,False,True,False,False,endeudado_consumidor,False
47140,865,2026-01-04 17:43:12,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",77700,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47141,865,2026-01-05 15:00:31,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",60300,Tarjeta_Debito_Banco,False,False,False,False,endeudado_consumidor,False
47142,865,2026-01-08 12:47:47,Jueves,"Olímpica #071 - Ventura Plaza, Cúcuta",62000,Tarjeta_Debito_Banco,False,False,False,False,endeudado_consumidor,False
47143,865,2026-01-11 12:28:21,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",251800,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47144,865,2026-01-16 19:51:18,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",91800,Tarjeta_Debito_Banco,False,True,False,False,endeudado_consumidor,False
47145,865,2026-01-18 13:13:14,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",87600,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47146,865,2026-01-23 11:58:37,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",187300,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47147,865,2026-01-26 15:46:29,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",61100,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47148,865,2026-01-27 19:38:00,Martes,"Olímpica #071 - Ventura Plaza, Cúcuta",147600,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
47149,865,2026-01-31 17:01:54,Sábado,"Olímpica #071 - Ventura Plaza, Cúcuta",88400,Tarjeta_Credito_Banco,False,True,True,False,endeudado_consumidor,False
47150,865,2026-02-04 15:39:22,Miércoles,"Olímpica #071 - Ventura Plaza, Cúcuta",106900,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
47151,865,2026-02-08 19:43:49,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",63800,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47152,865,2026-02-09 08:26:42,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",62700,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47153,865,2026-02-18 20:38:52,Miércoles,"Olímpica #071 - Ventura Plaza, Cúcuta",61900,Efectivo,True,False,False,False,endeudado_consumidor,False
47154,865,2026-02-19 10:40:35,Jueves,"Olímpica #071 - Ventura Plaza, Cúcuta",64200,Tarjeta_Debito_Banco,False,False,False,False,endeudado_consumidor,False
47155,865,2026-02-22 20:03:10,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",62300,Tarjeta_Debito_Banco,False,False,True,False,endeudado_consumidor,False
47156,865,2026-02-24 12:34:02,Martes,"Olímpica #071 - Ventura Plaza, Cúcuta",83800,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
47157,865,2026-02-28 11:39:24,Sábado,"Olímpica #071 - Ventura Plaza, Cúcuta",76800,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47158,865,2026-03-03 11:02:41,Martes,"Olímpica #071 - Ventura Plaza, Cúcuta",84600,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
47159,865,2026-03-09 16:18:47,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",78300,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47160,865,2026-03-11 09:39:32,Miércoles,"Olímpica #071 - Ventura Plaza, Cúcuta",71000,Otras_Tarjetas,True,False,False,False,endeudado_consumidor,False
47161,865,2026-03-12 12:25:40,Jueves,"Olímpica #071 - Ventura Plaza, Cúcuta",127000,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47162,865,2026-03-15 09:33:15,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",81100,Efectivo,False,True,True,False,endeudado_consumidor,False
47163,865,2026-03-16 16:53:47,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",78900,Tarjeta_Credito_Banco,False,True,False,False,endeudado_consumidor,False
47164,865,2026-03-22 15:46:58,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",62400,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47165,865,2026-03-24 18:00:57,Martes,"Olímpica #071 - Ventura Plaza, Cúcuta",421200,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
47166,865,2026-03-27 11:28:02,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",95500,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47167,865,2026-03-30 13:41:25,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",184100,Tarjeta_Debito_Banco,False,True,False,False,endeudado_consumidor,False
47168,865,2026-04-01 12:45:05,Miércoles,"Olímpica #071 - Ventura Plaza, Cúcuta",76800,Tarjeta_Debito_Banco,True,True,False,False,endeudado_consumidor,False
47169,865,2026-04-03 18:01:07,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",63100,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47170,865,2026-04-05 18:01:36,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",112500,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47171,865,2026-04-10 09:12:11,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",80500,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47172,865,2026-04-13 08:07:15,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",248500,Tarjeta_Debito_Banco,False,False,False,False,endeudado_consumidor,False
47173,865,2026-04-15 10:27:13,Miércoles,"Olímpica #071 - Ventura Plaza, Cúcuta",141300,Tarjeta_Debito_Banco,True,True,False,False,endeudado_consumidor,False
47174,865,2026-04-16 16:29:18,Jueves,"Olímpica #071 - Ventura Plaza, Cúcuta",83300,Tarjeta_Credito_Banco,False,True,False,False,endeudado_consumidor,False
47175,865,2026-04-17 17:56:50,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",77000,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47176,865,2026-04-23 15:39:26,Jueves,"Olímpica #071 - Ventura Plaza, Cúcuta",71600,Tarjeta_Debito_Banco,False,False,False,False,endeudado_consumidor,False
47177,865,2026-04-24 16:25:58,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",62400,Efectivo,False,False,False,False,endeudado_consumidor,False
47178,865,2026-04-27 11:31:40,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",63300,Tarjeta_Debito_Banco,False,False,False,False,endeudado_consumidor,False
47179,865,2026-04-28 16:23:59,Martes,"Olímpica #071 - Ventura Plaza, Cúcuta",140000,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
47180,865,2026-04-30 16:19:35,Jueves,"Olímpica #071 - Ventura Plaza, Cúcuta",172000,Efectivo,False,True,False,False,endeudado_consumidor,False
47181,865,2026-05-01 13:49:24,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",101600,Tarjeta_Credito_Banco,False,True,False,False,endeudado_consumidor,False
47182,865,2026-05-04 09:16:25,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",84500,Efectivo,False,False,False,False,endeudado_consumidor,False
47183,865,2026-05-06 17:08:17,Miércoles,"Olímpica #071 - Ventura Plaza, Cúcuta",72800,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
47184,865,2026-05-10 17:56:42,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",192100,Efectivo,False,False,True,False,endeudado_consumidor,False
47185,865,2026-05-15 10:33:59,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",81100,Tarjeta_Credito_Banco,False,True,False,False,endeudado_consumidor,False
47186,865,2026-05-17 20:33:41,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",247100,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47187,865,2026-05-18 15:29:55,Lunes,"Olímpica #071 - Ventura Plaza, Cúcuta",94500,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
47188,865,2026-05-21 21:43:28,Jueves,"Olímpica #071 - Ventura Plaza, Cúcuta",60000,Efectivo,False,False,False,False,endeudado_consumidor,False
47189,865,2026-05-22 15:42:47,Viernes,"Olímpica #071 - Ventura Plaza, Cúcuta",95400,Tarjeta_Debito_Banco,False,False,False,False,endeudado_consumidor,False
47190,865,2026-05-24 17:42:49,Domingo,"Olímpica #071 - Ventura Plaza, Cúcuta",70900,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
47191,866,2025-05-25 10:02:40,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",91900,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47192,866,2025-05-26 11:11:10,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",96800,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47193,866,2025-05-29 10:07:24,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",121500,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,True
47194,866,2025-06-02 15:13:19,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",115200,Efectivo,False,False,False,False,masivo_transaccional,True
47195,866,2025-06-06 19:54:43,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",184500,Efectivo,False,False,False,False,masivo_transaccional,True
47196,866,2025-06-09 18:13:09,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",100400,Efectivo,False,False,False,False,masivo_transaccional,True
47197,866,2025-06-11 18:03:34,Miércoles,"Olímpica #041 - Bello Horizonte, Santa Marta",145600,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,True
47198,866,2025-06-15 13:37:35,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",131700,Tarjeta_Debito_Banco,False,True,True,False,masivo_transaccional,True
47199,866,2025-06-19 13:36:47,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",126500,Tarjeta_Credito_Banco,False,False,False,False,masivo_transaccional,True
47200,866,2025-06-20 19:09:09,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",103000,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47201,866,2025-06-21 20:54:09,Sábado,"Olímpica #041 - Bello Horizonte, Santa Marta",139600,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47202,866,2025-06-22 09:17:38,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",91400,Otras_Tarjetas,False,False,True,False,masivo_transaccional,True
47203,866,2025-06-26 21:30:25,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",93200,Efectivo,False,False,False,False,masivo_transaccional,True
47204,866,2025-06-29 15:22:20,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",122800,Efectivo,False,True,True,False,masivo_transaccional,True
47205,866,2025-07-01 11:05:26,Martes,"Olímpica #041 - Bello Horizonte, Santa Marta",124400,Tarjeta_Debito_Banco,True,True,False,False,masivo_transaccional,True
47206,866,2025-07-04 19:29:44,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",111000,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47207,866,2025-07-08 15:07:58,Martes,"Olímpica #041 - Bello Horizonte, Santa Marta",100400,Efectivo,True,False,False,False,masivo_transaccional,True
47208,866,2025-07-10 11:19:01,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",101100,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47209,866,2025-07-11 17:32:09,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",145200,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47210,866,2025-07-12 17:16:19,Sábado,"Olímpica #041 - Bello Horizonte, Santa Marta",260400,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47211,866,2025-07-14 15:05:56,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",124300,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,True
47212,866,2025-07-19 11:16:13,Sábado,"Olímpica #041 - Bello Horizonte, Santa Marta",122100,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47213,866,2025-07-20 12:12:51,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",126600,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47214,866,2025-07-21 19:47:03,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",186200,Efectivo,False,False,False,False,masivo_transaccional,True
47215,866,2025-07-24 11:58:24,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",181800,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47216,866,2025-07-28 09:46:38,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",135300,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47217,866,2025-07-30 16:34:29,Miércoles,"Olímpica #041 - Bello Horizonte, Santa Marta",120000,Tarjeta_Debito_Banco,True,True,False,False,masivo_transaccional,True
47218,866,2025-07-31 17:03:40,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",119300,Tarjeta_Credito_Banco,False,True,False,False,masivo_transaccional,True
47219,866,2025-08-01 17:22:54,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",118700,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,True
47220,866,2025-08-02 08:26:53,Sábado,"Olímpica #041 - Bello Horizonte, Santa Marta",242200,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47221,866,2025-08-03 17:19:30,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",118800,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47222,866,2025-08-09 17:50:14,Sábado,"Olímpica #041 - Bello Horizonte, Santa Marta",298500,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47223,866,2025-08-11 17:04:20,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",122500,Efectivo,False,False,False,False,masivo_transaccional,True
47224,866,2025-08-12 10:09:47,Martes,"Olímpica #041 - Bello Horizonte, Santa Marta",208600,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,True
47225,866,2025-08-18 08:13:48,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",90500,Efectivo,False,False,False,False,masivo_transaccional,True
47226,866,2025-08-19 13:50:26,Martes,"Olímpica #041 - Bello Horizonte, Santa Marta",252900,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,True
47227,866,2025-08-20 19:05:13,Miércoles,"Olímpica #041 - Bello Horizonte, Santa Marta",94900,Efectivo,True,False,False,False,masivo_transaccional,True
47228,866,2025-08-26 12:15:49,Martes,"Olímpica #041 - Bello Horizonte, Santa Marta",133100,Efectivo,True,False,False,False,masivo_transaccional,True
47229,866,2025-08-27 12:37:18,Miércoles,"Olímpica #041 - Bello Horizonte, Santa Marta",104000,Efectivo,True,False,False,False,masivo_transaccional,True
47230,866,2025-08-31 09:16:30,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",116600,Tarjeta_Debito_Banco,False,True,True,False,masivo_transaccional,True
47231,866,2025-09-07 19:13:55,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",94400,Tarjeta_Credito_Banco,False,False,True,False,masivo_transaccional,True
47232,866,2025-09-11 08:17:38,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",109800,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47233,866,2025-09-14 15:29:34,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",115800,Otras_Tarjetas,False,True,True,False,masivo_transaccional,True
47234,866,2025-09-15 16:33:56,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",116300,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,True
47235,866,2025-09-18 10:10:32,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",142700,Tarjeta_Credito_Banco,False,False,False,False,masivo_transaccional,True
47236,866,2025-09-22 13:55:51,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",92500,Tarjeta_Credito_Banco,False,False,False,False,masivo_transaccional,True
47237,866,2025-09-29 08:39:42,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",132900,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,True
47238,866,2025-10-03 19:16:33,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",203300,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47239,866,2025-10-05 16:46:13,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",227800,Efectivo,False,False,True,False,masivo_transaccional,True
47240,866,2025-10-08 12:05:58,Miércoles,"Olímpica #041 - Bello Horizonte, Santa Marta",201800,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,True
47241,866,2025-10-10 09:38:05,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",167500,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47242,866,2025-10-13 15:18:12,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",96700,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47243,866,2025-10-15 13:12:25,Miércoles,"Olímpica #041 - Bello Horizonte, Santa Marta",121300,Tarjeta_Credito_Banco,True,True,False,False,masivo_transaccional,True
47244,866,2025-10-20 17:01:06,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",110400,Efectivo,False,False,False,False,masivo_transaccional,True
47245,866,2025-10-23 15:23:37,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",120700,Efectivo,False,False,False,False,masivo_transaccional,True
47246,866,2025-10-28 08:24:54,Martes,"Olímpica #041 - Bello Horizonte, Santa Marta",93700,Efectivo,True,False,False,False,masivo_transaccional,True
47247,866,2025-10-29 17:20:41,Miércoles,"Olímpica #041 - Bello Horizonte, Santa Marta",116700,Otras_Tarjetas,True,True,False,False,masivo_transaccional,True
47248,866,2025-10-30 09:00:42,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",119300,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,True
47249,866,2025-10-31 21:01:56,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",118400,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,True
47250,866,2025-11-04 17:23:55,Martes,"Olímpica #041 - Bello Horizonte, Santa Marta",96300,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,True
47251,866,2025-11-05 20:25:51,Miércoles,"Olímpica #041 - Bello Horizonte, Santa Marta",130900,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,True
47252,866,2025-11-07 17:54:24,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",109900,Efectivo,False,False,False,False,masivo_transaccional,True
47253,866,2025-11-09 11:44:52,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",327300,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47254,866,2025-11-10 11:24:02,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",99700,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47255,866,2025-11-16 12:41:11,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",115200,Tarjeta_Debito_Banco,False,True,True,False,masivo_transaccional,True
47256,866,2025-11-20 13:28:35,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",91600,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47257,866,2025-11-23 17:36:18,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",188400,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47258,866,2025-11-24 19:22:23,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",139400,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47259,866,2025-11-28 09:29:26,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",92200,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47260,866,2025-11-30 13:34:26,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",115200,Efectivo,False,True,True,False,masivo_transaccional,True
47261,866,2025-12-01 09:02:24,Lunes,"Olímpica #041 - Bello Horizonte, Santa Marta",223500,Efectivo,False,True,False,False,masivo_transaccional,True
47262,866,2025-12-04 16:08:09,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",104700,Efectivo,False,False,False,False,masivo_transaccional,True
47263,866,2025-12-05 16:05:40,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",121500,Efectivo,False,False,False,False,masivo_transaccional,True
47264,866,2025-12-07 10:27:27,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",93000,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,True
47265,866,2025-12-09 12:37:42,Martes,"Olímpica #041 - Bello Horizonte, Santa Marta",112200,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,True
47266,866,2025-12-11 20:17:18,Jueves,"Olímpica #041 - Bello Horizonte, Santa Marta",237000,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
47267,866,2025-12-13 09:11:01,Sábado,"Olímpica #041 - Bello Horizonte, Santa Marta",104700,Tarjeta_Credito_Banco,False,False,True,False,masivo_transaccional,True
47268,866,2025-12-14 13:02:14,Domingo,"Olímpica #041 - Bello Horizonte, Santa Marta",180100,Tarjeta_Debito_Banco,False,True,True,False,masivo_transaccional,True
47269,866,2025-12-19 09:51:52,Viernes,"Olímpica #041 - Bello Horizonte, Santa Marta",169400,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,True
